source,target
Starset,Led_Zeppelin
Starset,Muse_(band)
Starset,Nine_Inch_Nails
Starset,Thirty_Seconds_to_Mars
Starset,Deftones
Starset,Linkin_Park
Starship_(band),Jefferson_Airplane
Starship_(band),Jefferson_Starship
Starship_(band),Survivor_(band)
Starship_(band),Foreigner_(band)
Starship_(band),Whitesnake
Status_Quo_(band),Steve_Winwood
Status_Quo_(band),Traffic_(band)
Status_Quo_(band),Deep_Purple
Status_Quo_(band),Rainbow_(rock_band)
Status_Quo_(band),John_Fogerty
Status_Quo_(band),Creedence_Clearwater_Revival
Status_Quo_(band),Queen_(band)
Status_Quo_(band),The_Beach_Boys
Status_Quo_(band),Fleetwood_Mac
Status_Quo_(band),Uriah_Heep_(band)
Status_Quo_(band),10cc
Status_Quo_(band),Lynyrd_Skynyrd
Status_Quo_(band),Ozzy_Osbourne
Steely_Dan,Toto_(band)
Steely_Dan,The_Rolling_Stones
Steely_Dan,The_Doobie_Brothers
Steely_Dan,Dire_Straits
Steely_Dan,The_Band
Steely_Dan,Radiohead
Steely_Dan,Steve_Winwood
Steely_Dan,Eagles_(band)
Steely_Dan,Sheryl_Crow
Steely_Dan,Steve_Miller_Band
Steppenwolf_(band),Eddie_Cochran
Steppenwolf_(band),W.A.S.P._(band)
Steppenwolf_(band),Three_Dog_Night
Steppenwolf_(band),Rod_Stewart
Steve_Miller_Band,Chuck_Berry
Steve_Miller_Band,Paul_McCartney
Steve_Miller_Band,Chicago_(band)
Steve_Miller_Band,Journey_(band)
Steve_Vai,Frank_Zappa
Steve_Vai,Whitesnake
Steve_Vai,Alice_Cooper
Steve_Vai,Motörhead
Steve_Vai,Led_Zeppelin
Steve_Vai,Joe_Satriani
Steve_Vai,Van_Halen
Steve_Vai,Ozzy_Osbourne
Steve_Vai,Tool_(band)
Steve_Vai,Jimi_Hendrix
Steve_Vai,Korn
Steve_Vai,Limp_Bizkit
Steve_Winwood,Traffic_(band)
Steve_Winwood,Fleetwood_Mac
Steve_Winwood,Chuck_Berry
Steve_Winwood,Bo_Diddley
Steve_Winwood,Billy_Joel
Steve_Winwood,Cream_(band)
Steve_Winwood,Eric_Clapton
Steve_Winwood,Jimi_Hendrix
Steve_Winwood,The_Who
Steve_Winwood,Bryan_Ferry
Steve_Winwood,Rod_Stewart
Steve_Winwood,Joe_Cocker
Steve_Winwood,Lou_Reed
Steve_Winwood,George_Harrison
Steve_Winwood,Phil_Collins
Stevie_Nicks,Don_Henley
Stevie_Nicks,Joe_Walsh
Stevie_Nicks,Fleetwood_Mac
Stevie_Nicks,The_Everly_Brothers
Stevie_Nicks,Jimi_Hendrix
Stevie_Nicks,Janis_Joplin
Stevie_Nicks,Kenny_Loggins
Stevie_Nicks,Tom_Petty_and_the_Heartbreakers
Stevie_Nicks,Bob_Dylan
Stevie_Nicks,Sheryl_Crow
Stevie_Nicks,Led_Zeppelin
Stevie_Nicks,Buddy_Holly
Stevie_Nicks,The_Pretenders
Stevie_Nicks,Crowded_House
Stevie_Nicks,The_Smashing_Pumpkins
Stevie_Nicks,Hole_(band)
Stevie_Nicks,Eagles_(band)
Stevie_Nicks,Rod_Stewart
Stevie_Nicks,Billy_Joel
Stevie_Ray_Vaughan,David_Bowie
Stevie_Ray_Vaughan,Jimi_Hendrix
Stevie_Ray_Vaughan,The_Yardbirds
Stevie_Ray_Vaughan,ZZ_Top
Stevie_Ray_Vaughan,Jackson_Browne
Stevie_Ray_Vaughan,Bryan_Adams
Stevie_Ray_Vaughan,Ted_Nugent
Stevie_Ray_Vaughan,The_Kinks
Stevie_Ray_Vaughan,Uriah_Heep_(band)
Stevie_Ray_Vaughan,The_Moody_Blues
Stevie_Ray_Vaughan,Robert_Plant
Stevie_Ray_Vaughan,Eric_Clapton
Stevie_Ray_Vaughan,Chuck_Berry
Stevie_Ray_Vaughan,John_Mayer
Stevie_Ray_Vaughan,Alice_Cooper
Stevie_Ray_Vaughan,Ozzy_Osbourne
Stevie_Ray_Vaughan,Chris_Cornell
Sting_(musician),The_Police
Sting_(musician),Cream_(band)
Sting_(musician),Manfred_Mann
Sting_(musician),Bob_Dylan
Sting_(musician),Eric_Clapton
Sting_(musician),Phil_Collins
Sting_(musician),Dire_Straits
Sting_(musician),Frank_Zappa
Sting_(musician),Rod_Stewart
Sting_(musician),Paul_McCartney
Sting_(musician),Elton_John
Sting_(musician),AC/DC
Sting_(musician),Peter_Gabriel
Sting_(musician),Donovan
Sting_(musician),Bruce_Springsteen
Sting_(musician),Billy_Joel
Sting_(musician),James_Taylor
Sting_(musician),John_Mayer
Stone_Sour,Slipknot_(band)
Stone_Sour,Chevelle_(band)
Stone_Sour,Godsmack
Stone_Sour,Avenged_Sevenfold
Stone_Sour,Theory_of_a_Deadman
Stone_Sour,Skillet_(band)
Stone_Sour,Halestorm
Stone_Sour,Skid_Row_(American_band)
Stone_Sour,Pink_Floyd
Stone_Sour,Alice_in_Chains
Stone_Sour,Genesis_(band)
Stone_Sour,Yes_(band)
Stone_Temple_Pilots,Velvet_Revolver
Stone_Temple_Pilots,Rage_Against_the_Machine
Stone_Temple_Pilots,Megadeth
Stone_Temple_Pilots,Kiss_(band)
Stone_Temple_Pilots,Red_Hot_Chili_Peppers
Stone_Temple_Pilots,Linkin_Park
Stone_Temple_Pilots,Filter_(band)
Stone_Temple_Pilots,Bush_(British_band)
Stone_Temple_Pilots,The_Cult
Stone_Temple_Pilots,Live_(band)
Stone_Temple_Pilots,Alice_in_Chains
Stone_Temple_Pilots,Aerosmith
Stone_Temple_Pilots,The_Rolling_Stones
Stone_Temple_Pilots,Neil_Young
Stone_Temple_Pilots,Robert_Plant
Stone_Temple_Pilots,The_Beatles
Stone_Temple_Pilots,Led_Zeppelin
Stone_Temple_Pilots,The_Doors
Stone_Temple_Pilots,Pink_Floyd
Stone_Temple_Pilots,David_Bowie
Stone_Temple_Pilots,Soundgarden
Stone_Temple_Pilots,Bob_Dylan
Styx_(band),REO_Speedwagon
Styx_(band),Damn_Yankees_(band)
Styx_(band),Queen_(band)
Styx_(band),Jimi_Hendrix
Styx_(band),The_Beatles
Styx_(band),Foreigner_(band)
Styx_(band),Kansas_(band)
Styx_(band),Yes_(band)
Styx_(band),Tesla_(band)
Sublime_(band),Sublime_with_Rome
Sublime_(band),No_Doubt
Sublime_(band),Nirvana_(band)
Sublime_(band),Beastie_Boys
Sublime_(band),Grateful_Dead
Sublime_(band),The_Doors
Sublime_(band),Jimi_Hendrix
Sublime_(band),Red_Hot_Chili_Peppers
Sublime_(band),Frank_Zappa
Sublime_(band),ABBA
Sublime_with_Rome,Sublime_(band)
Sublime_with_Rome,311_(band)
Sublime_with_Rome,Slipknot_(band)
Sublime_with_Rome,Deftones
Sublime_with_Rome,The_Offspring
Sublime_with_Rome,No_Doubt
Sum_41,Weezer
Sum_41,Nirvana_(band)
Sum_41,Korn
Sum_41,Kiss_(band)
Sum_41,AC/DC
Sum_41,Ozzy_Osbourne
Sum_41,Good_Charlotte
Sum_41,Mötley_Crüe
Sum_41,Finger_Eleven
Sum_41,The_Offspring
Sum_41,Foo_Fighters
Sum_41,Billy_Talent
Sum_41,Papa_Roach
Sum_41,Metallica
Sum_41,Simple_Plan
Sum_41,Rage_Against_the_Machine
Sum_41,Tenacious_D
Sum_41,Iggy_Pop
Sum_41,Bowling_for_Soup
Sum_41,Avril_Lavigne
Sum_41,Slayer
Sum_41,The_Police
Sum_41,Megadeth
Sum_41,Anthrax_(American_band)
Sum_41,Dio_(band)
Sum_41,Judas_Priest
Sum_41,Green_Day
Sum_41,The_Beatles
Sum_41,John_Lennon
Sum_41,Elvis_Costello
Sum_41,Beastie_Boys
Sum_41,Guns_N'_Roses
Sum_41,Iron_Maiden
Sum_41,Linkin_Park
Supertramp,Alice_Cooper
Supertramp,Queen_(band)
Supertramp,Pink_Floyd
Supertramp,America_(band)
Survivor_(band),38_Special_(band)
Survivor_(band),Queen_(band)
Survivor_(band),REO_Speedwagon
Survivor_(band),Bryan_Adams
Survivor_(band),Cheap_Trick
The_Sweet,The_Who
The_Sweet,The_Hollies
The_Sweet,Deep_Purple
The_Sweet,Paul_McCartney
The_Sweet,The_Monkees
The_Sweet,The_Lovin'_Spoonful
The_Sweet,Gary_Glitter
The_Sweet,Queen_(band)
The_Sweet,Slade
The_Sweet,Electric_Light_Orchestra
The_Sweet,Def_Leppard
The_Sweet,Aerosmith
The_Sweet,Bob_Seger
The_Sweet,Alice_Cooper
The_Sweet,Journey_(band)
The_Sweet,Cheap_Trick
The_Sweet,Iron_Maiden
The_Sweet,Uriah_Heep_(band)
The_Sweet,The_Kinks
The_Sweet,The_Animals
The_Sweet,Black_Sabbath
The_Sweet,Ramones
The_Sweet,AC/DC
The_Sweet,Peter_Frampton
The_Sweet,The_Beatles
The_Sweet,New_York_Dolls
The_Sweet,Foreigner_(band)
The_Sweet,Edgar_Winter
The_Sweet,Guns_N'_Roses
System_of_a_Down,Slayer
System_of_a_Down,Incubus_(band)
System_of_a_Down,Slipknot_(band)
System_of_a_Down,Rammstein
System_of_a_Down,Radiohead
System_of_a_Down,Avenged_Sevenfold
System_of_a_Down,David_Bowie
System_of_a_Down,Deftones
System_of_a_Down,Jane's_Addiction
System_of_a_Down,The_Beatles
System_of_a_Down,Rush_(band)
System_of_a_Down,Ozzy_Osbourne
System_of_a_Down,Black_Sabbath
System_of_a_Down,Led_Zeppelin
System_of_a_Down,Def_Leppard
System_of_a_Down,Scorpions_(band)
System_of_a_Down,Run-DMC
System_of_a_Down,The_Kinks
System_of_a_Down,Grateful_Dead
System_of_a_Down,Red_Hot_Chili_Peppers
System_of_a_Down,Depeche_Mode
System_of_a_Down,Metallica
System_of_a_Down,Alice_in_Chains
System_of_a_Down,Iron_Maiden
System_of_a_Down,Van_Halen
System_of_a_Down,Kiss_(band)
System_of_a_Down,Frank_Zappa
System_of_a_Down,Morrissey
T._Rex_(band),Iggy_Pop
T._Rex_(band),Ringo_Starr
T._Rex_(band),Smokie_(band)
T._Rex_(band),New_York_Dolls
T._Rex_(band),Joy_Division
T._Rex_(band),R.E.M.
T._Rex_(band),The_Smiths
T._Rex_(band),Sex_Pistols
T._Rex_(band),Morrissey
T._Rex_(band),The_Jam
T._Rex_(band),Oasis_(band)
T._Rex_(band),David_Bowie
T._Rex_(band),The_Who
T._Rex_(band),My_Chemical_Romance
T._Rex_(band),Panic!_at_the_Disco
Talking_Heads,Parliament-Funkadelic
Talking_Heads,The_Who
Talking_Heads,Ramones
Talking_Heads,Roxy_Music
Talking_Heads,David_Bowie
Talking_Heads,U2
Talking_Heads,Crash_Test_Dummies
Talking_Heads,Live_(band)
Talking_Heads,No_Doubt
Talking_Heads,Blondie_(band)
Talking_Heads,INXS
Talking_Heads,Foals_(band)
Talking_Heads,Primus_(band)
Talking_Heads,Franz_Ferdinand_(band)
Talking_Heads,Radiohead
Ted_Nugent,Damn_Yankees_(band)
Ted_Nugent,Meat_Loaf
Ted_Nugent,Chuck_Berry
Ted_Nugent,Bo_Diddley
Ted_Nugent,Little_Richard
Ted_Nugent,Jimi_Hendrix
Ted_Nugent,Frank_Zappa
Ted_Nugent,Styx_(band)
Ted_Nugent,Mitch_Ryder
Ted_Nugent,Guns_N'_Roses
Ted_Nugent,Stone_Temple_Pilots
Ted_Nugent,Ramones
Ted_Nugent,Pantera
Ted_Nugent,Motörhead
Ted_Nugent,Pearl_Jam
Ted_Nugent,Anthrax_(American_band)
Ted_Nugent,Skid_Row_(American_band)
Ted_Nugent,Foreigner_(band)
Ted_Nugent,Nickelback
Ted_Nugent,Kid_Rock
Ted_Nugent,Paul_McCartney
Ten_Years_After,Elvis_Presley
Ten_Years_After,Slade
Tenacious_D,Foo_Fighters
Tenacious_D,Styx_(band)
Tenacious_D,Tool_(band)
Tenacious_D,Pearl_Jam
Tenacious_D,Beck
Tenacious_D,Metallica
Tenacious_D,Meat_Loaf
Tenacious_D,Jack_White
Tenacious_D,The_Beatles
Tenacious_D,REO_Speedwagon
Tenacious_D,Iron_Maiden
Tenacious_D,Judas_Priest
Tenacious_D,Slayer
Tenacious_D,ABBA
Tenacious_D,The_Who
Tenacious_D,Led_Zeppelin
Tenacious_D,Weezer
Tenacious_D,Jimmy_Eat_World
Tenacious_D,Kid_Rock
Tenacious_D,Beastie_Boys
Tenacious_D,Dio_(band)
Tenacious_D,Sum_41
Tenacious_D,Good_Charlotte
Tesla_(band),Alice_Cooper
Tesla_(band),Def_Leppard
Tesla_(band),Poison_(American_band)
Tesla_(band),Led_Zeppelin
Tesla_(band),Styx_(band)
Tesla_(band),Queen_(band)
Tesla_(band),Bad_Company
Tesla_(band),The_Beatles
The_Alan_Parsons_Project,Ambrosia_(band)
The_Alan_Parsons_Project,The_Beatles
The_Alan_Parsons_Project,Pink_Floyd
The_Alan_Parsons_Project,The_Hollies
The_All-American_Rejects,The_Cars
The_All-American_Rejects,Fall_Out_Boy
The_All-American_Rejects,Def_Leppard
The_All-American_Rejects,Five_for_Fighting
The_All-American_Rejects,Chicago_(band)
The_All-American_Rejects,Weezer
The_All-American_Rejects,Hoobastank
The_All-American_Rejects,Boys_Like_Girls
The_All-American_Rejects,Blink-182
The_All-American_Rejects,Paramore
The_All-American_Rejects,My_Chemical_Romance
The_Allman_Brothers_Band,The_Beatles
The_Allman_Brothers_Band,The_Velvet_Underground
The_Allman_Brothers_Band,Cream_(band)
The_Allman_Brothers_Band,Eric_Clapton
The_Allman_Brothers_Band,Led_Zeppelin
The_Allman_Brothers_Band,The_Rolling_Stones
The_Allman_Brothers_Band,Styx_(band)
The_Allman_Brothers_Band,The_Doobie_Brothers
The_Allman_Brothers_Band,John_Mellencamp
The_Allman_Brothers_Band,Chuck_Berry
The_Allman_Brothers_Band,Lynyrd_Skynyrd
The_Allman_Brothers_Band,The_Marshall_Tucker_Band
The_Allman_Brothers_Band,ZZ_Top
The_Animals,The_Dave_Clark_Five
The_Animals,Chuck_Berry
The_Animals,The_Police
The_Animals,Bruce_Springsteen
The_Animals,Genesis_(band)
The_B-52's,John_Lennon
The_B-52's,Talking_Heads
The_B-52's,The_Beatles
The_B-52's,R.E.M.
The_B-52's,Iggy_Pop
The_B-52's,Duran_Duran
The_B-52's,David_Bowie
The_B-52's,The_Pretenders
The_B-52's,Blondie_(band)
The_B-52's,The_Go-Go's
The_B-52's,The_Rolling_Stones
The_B-52's,Simple_Minds
The_Band,George_Harrison
The_Band,Elton_John
The_Band,Eric_Clapton
The_Band,Bob_Dylan
The_Band,Pink_Floyd
The_Band,The_Byrds
The_Band,Eagles_(band)
The_Band,Janis_Joplin
The_Band,Grateful_Dead
The_Band,Van_Morrison
The_Band,The_Allman_Brothers_Band
The_Band,ZZ_Top
The_Band,Neil_Young
The_Band,Ringo_Starr
The_Band,The_Beatles
The_Band,The_Rolling_Stones
The_Band,Led_Zeppelin
The_Band,Elvis_Costello
The_Band,Cream_(band)
The_Band,Counting_Crows
The_Band,The_Black_Crowes
The_Band,Death_Cab_for_Cutie
The_Band,Blues_Traveler
The_Bangles,Simon_&_Garfunkel
The_Bangles,Bob_Dylan
The_Bangles,Lou_Reed
The_Bangles,Elvis_Presley
The_Bangles,The_Go-Go's
The_Bangles,Elvis_Costello
The_Bangles,Paul_McCartney
The_Beach_Boys,Ritchie_Valens
The_Beach_Boys,Chuck_Berry
The_Beach_Boys,The_Beatles
The_Beach_Boys,Bob_Dylan
The_Beach_Boys,The_Rolling_Stones
The_Beach_Boys,Donovan
The_Beach_Boys,Grateful_Dead
The_Beach_Boys,James_Taylor
The_Beach_Boys,Grand_Funk_Railroad
The_Beach_Boys,Chicago_(band)
The_Beach_Boys,Fleetwood_Mac
The_Beach_Boys,The_Zombies
The_Beach_Boys,Bill_Haley_&_His_Comets
The_Beach_Boys,The_Everly_Brothers
The_Beach_Boys,Lou_Reed
The_Beach_Boys,The_Lovin'_Spoonful
The_Beach_Boys,The_Who
The_Beach_Boys,Small_Faces
The_Beach_Boys,Christopher_Cross
The_Beach_Boys,Hall_&_Oates
The_Beach_Boys,Frank_Zappa
The_Beach_Boys,Roy_Orbison
The_Beach_Boys,R.E.M.
The_Beach_Boys,Pixies_(band)
The_Beach_Boys,U2
The_Beach_Boys,Ramones
The_Beatles,John_Lennon
The_Beatles,Paul_McCartney
The_Beatles,Ringo_Starr
The_Beatles,George_Harrison
The_Beatles,Buddy_Holly
The_Beatles,The_Everly_Brothers
The_Beatles,Paul_McCartney_and_Wings
The_Beatles,The_Dave_Clark_Five
The_Beatles,The_Animals
The_Beatles,Herman's_Hermits
The_Beatles,The_Kinks
The_Beatles,The_Rolling_Stones
The_Beatles,The_Byrds
The_Beatles,Bob_Dylan
The_Beatles,Elvis_Presley
The_Beatles,Elton_John
The_Beatles,Bee_Gees
The_Beatles,Peter_Frampton
The_Beatles,Eric_Clapton
The_Beatles,Little_Richard
The_Beatles,Chuck_Berry
The_Beatles,Gene_Vincent
The_Beatles,Eddie_Cochran
The_Beatles,Roy_Orbison
The_Beatles,Jerry_Lee_Lewis
The_Beatles,The_Who
The_Beatles,Frank_Zappa
The_Beatles,The_Lovin'_Spoonful
The_Beatles,The_Beach_Boys
The_Big_Bopper,Buddy_Holly
The_Big_Bopper,Ritchie_Valens
The_Big_Bopper,Eddie_Cochran
The_Big_Bopper,Van_Halen
The_Black_Crowes,R.E.M.
The_Black_Crowes,The_Rolling_Stones
The_Black_Crowes,ZZ_Top
The_Black_Crowes,Metallica
The_Black_Crowes,AC/DC
The_Black_Crowes,Mötley_Crüe
The_Black_Crowes,Queensrÿche
The_Black_Crowes,Led_Zeppelin
The_Black_Crowes,The_Who
The_Black_Crowes,Oasis_(band)
The_Black_Crowes,Tom_Petty_and_the_Heartbreakers
The_Black_Keys,The_Beatles
The_Black_Keys,Dashboard_Confessional
The_Black_Keys,The_White_Stripes
The_Black_Keys,The_Clash
The_Black_Keys,T._Rex_(band)
The_Black_Keys,Ramones
The_Black_Keys,The_Sweet
The_Black_Keys,The_Cars
The_Black_Keys,Cage_the_Elephant
The_Black_Keys,The_Pretenders
The_Black_Keys,Modest_Mouse
The_Black_Keys,Alice_Cooper
The_Black_Keys,Florence_and_the_Machine
The_Black_Keys,Coldplay
The_Boxtones,The_Who
The_Boxtones,Europe_(band)
The_Boxtones,Kaiser_Chiefs
The_Boxtones,Blur_(band)
The_Boxtones,Florence_and_the_Machine
The_Boxtones,Elton_John
The_Boxtones,Bryan_Adams
The_Byrds,"Crosby,_Stills,_Nash_&_Young"
The_Byrds,The_Beatles
The_Byrds,Bob_Dylan
The_Byrds,The_Rolling_Stones
The_Byrds,The_Beach_Boys
The_Byrds,Donovan
The_Byrds,The_Yardbirds
The_Byrds,Jefferson_Airplane
The_Byrds,The_Monkees
The_Byrds,Tom_Petty_and_the_Heartbreakers
The_Byrds,Neil_Young
The_Byrds,The_Mamas_&_the_Papas
The_Byrds,The_Doobie_Brothers
The_Byrds,Eagles_(band)
The_Byrds,Roy_Orbison
The_Byrds,R.E.M.
The_Byrds,The_Bangles
The_Byrds,The_Smiths
The_Cab,Panic!_at_the_Disco
The_Cab,Boys_Like_Girls
The_Cab,Fall_Out_Boy
The_Cab,Dashboard_Confessional
The_Cab,Queen_(band)
The_Cab,Simple_Plan
The_Cab,Avril_Lavigne
The_Cab,Blink-182
The_Cab,Sum_41
The_Cardigans,Talking_Heads
The_Cars,"Crosby,_Stills,_Nash_&_Young"
The_Cars,Weezer
The_Cars,The_Killers
The_Clash,Sex_Pistols
The_Clash,Ramones
The_Clash,The_Jam
The_Clash,Blue_Öyster_Cult
The_Clash,Traffic_(band)
The_Clash,The_Who
The_Clash,U2
The_Clash,The_Offspring
The_Clash,Green_Day
The_Clash,Rise_Against
The_Clash,311_(band)
The_Clash,Sublime_(band)
The_Clash,No_Doubt
The_Clash,The_Hives
The_Clash,The_White_Stripes
The_Clash,The_Strokes
The_Clash,Arctic_Monkeys
The_Clash,Dropkick_Murphys
The_Clash,Bruce_Springsteen
The_Clash,Elvis_Costello
The_Cranberries,Nirvana_(band)
The_Cranberries,The_Smiths
The_Cranberries,U2
The_Cranberries,Van_Morrison
The_Cranberries,Duran_Duran
The_Cranberries,The_Cure
The_Cranberries,R.E.M.
The_Cranberries,Depeche_Mode
The_Cranberries,Joy_Division
The_Cranberries,Echo_&_the_Bunnymen
The_Cranberries,The_Clash
The_Cult,Morrissey
The_Cult,The_Smiths
The_Cult,Guns_N'_Roses
The_Cult,Kiss_(band)
The_Cult,Aerosmith
The_Cult,Metallica
The_Cult,Soundgarden
The_Cult,Iggy_Pop
The_Cult,Ozzy_Osbourne
The_Cult,Uriah_Heep_(band)
The_Cult,Pearl_Jam
The_Cult,The_Doors
The_Cult,Foreigner_(band)
The_Cult,Velvet_Revolver
The_Cult,The_Who
The_Cult,Stone_Temple_Pilots
The_Cult,Shinedown
The_Cult,Led_Zeppelin
The_Cult,Jane's_Addiction
The_Cult,Bush_(British_band)
The_Cult,Alice_Cooper
The_Cult,Joy_Division
The_Cult,AC/DC
The_Cult,Queen_(band)
The_Cult,U2
The_Cure,David_Bowie
The_Cure,Jimi_Hendrix
The_Cure,Elvis_Costello
The_Cure,The_Beatles
The_Cure,Depeche_Mode
The_Cure,Interpol_(band)
The_Cure,Muse_(band)
The_Cure,Marilyn_Manson
The_Cure,Paul_McCartney
The_Cure,Nine_Inch_Nails
The_Cure,Deftones
The_Cure,Queen_(band)
The_Cure,The_Smashing_Pumpkins
The_Cure,Blink-182
The_Cure,AFI_(band)
The_Cure,Korn
The_Cure,Foals_(band)
The_Cure,Nirvana_(band)
The_Cure,Pink_Floyd
The_Cure,The_Killers
The_Dave_Clark_Five,The_Beatles
The_Dave_Clark_Five,Manfred_Mann
The_Dave_Clark_Five,Paul_McCartney
The_Dave_Clark_Five,Elton_John
The_Dave_Clark_Five,Kiss_(band)
The_Dave_Clark_Five,Joan_Jett
The_Dave_Clark_Five,John_Fogerty
The_Dave_Clark_Five,John_Mellencamp
The_Dave_Clark_Five,Billy_Joel
The_Doobie_Brothers,Steely_Dan
The_Doobie_Brothers,The_Beach_Boys
The_Doobie_Brothers,Chicago_(band)
The_Doobie_Brothers,Kenny_Loggins
The_Doobie_Brothers,James_Taylor
The_Doobie_Brothers,Jackson_Browne
The_Doobie_Brothers,Bruce_Springsteen
The_Doobie_Brothers,John_Lennon
The_Doobie_Brothers,Christopher_Cross
The_Doobie_Brothers,Eric_Clapton
The_Doobie_Brothers,Creedence_Clearwater_Revival
The_Doobie_Brothers,The_Beatles
The_Doobie_Brothers,Santana_(band)
The_Doobie_Brothers,Joe_Walsh
The_Doobie_Brothers,Foreigner_(band)
The_Doobie_Brothers,Steve_Miller_Band
The_Doobie_Brothers,Air_Supply
The_Doobie_Brothers,Journey_(band)
The_Doobie_Brothers,Eagles_(band)
The_Doobie_Brothers,The_Allman_Brothers_Band
The_Doobie_Brothers,Ringo_Starr
The_Doobie_Brothers,Traffic_(band)
The_Doobie_Brothers,Peter_Frampton
The_Doobie_Brothers,Bon_Jovi
The_Doobie_Brothers,Sheryl_Crow
The_Doobie_Brothers,Melissa_Etheridge
The_Doors,The_Cult
The_Doors,Van_Morrison
The_Doors,The_Kinks
The_Doors,Jefferson_Airplane
The_Doors,The_Rolling_Stones
The_Doors,The_Lovin'_Spoonful
The_Doors,Ten_Years_After
The_Doors,"Emerson,_Lake_&_Palmer"
The_Doors,The_Who
The_Doors,Sly_and_the_Family_Stone
The_Doors,Elvis_Presley
The_Doors,Iggy_Pop
The_Doors,Jane's_Addiction
The_Doors,Stone_Temple_Pilots
The_Doors,Creed_(band)
The_Doors,X_(American_band)
The_Doors,Foo_Fighters
The_Doors,Pearl_Jam
Edgar_Winter,Meat_Loaf
Edgar_Winter,Ringo_Starr
Edgar_Winter,Deep_Purple
Edgar_Winter,Alice_Cooper
The_Everly_Brothers,The_Beatles
The_Everly_Brothers,The_Beach_Boys
The_Everly_Brothers,Bee_Gees
The_Everly_Brothers,Simon_&_Garfunkel
The_Everly_Brothers,Elvis_Presley
The_Everly_Brothers,Buddy_Holly
The_Everly_Brothers,The_Hollies
The_Everly_Brothers,Linda_Ronstadt
The_Everly_Brothers,Dire_Straits
The_Everly_Brothers,Paul_McCartney
The_Everly_Brothers,Hall_&_Oates
The_Everly_Brothers,Neil_Young
The_Everly_Brothers,Led_Zeppelin
The_Everly_Brothers,Robert_Plant
The_Everly_Brothers,Red_Hot_Chili_Peppers
The_Fixx,Roxy_Music
The_Flaming_Lips,Neil_Young
The_Flaming_Lips,Red_Hot_Chili_Peppers
The_Flaming_Lips,The_Beach_Boys
The_Flaming_Lips,Cake_(band)
The_Flaming_Lips,Modest_Mouse
The_Flaming_Lips,Beck
The_Flaming_Lips,Sonic_Youth
The_Flaming_Lips,Morrissey
The_Flaming_Lips,The_White_Stripes
The_Flaming_Lips,The_Who
The_Flaming_Lips,Pink_Floyd
The_Flaming_Lips,The_Clash
The_Flaming_Lips,Weezer
The_Four_Seasons_(band),The_Beach_Boys
The_Four_Seasons_(band),The_Beatles
The_Four_Seasons_(band),Bob_Dylan
The_Four_Seasons_(band),Jethro_Tull_(band)
The_Fray,Coldplay
The_Fray,Keane_(band)
The_Fray,Counting_Crows
The_Fray,U2
The_Fray,Santana_(band)
The_Fray,John_Lennon
The_Fray,Billy_Joel
The_Fray,Bruce_Springsteen
The_Fray,Pearl_Jam
The_Fray,Train_(band)
The_Fray,Jimmy_Eat_World
The_Go-Go's,The_Police
The_Go-Go's,The_Bangles
The_Go-Go's,Green_Day
The_Go-Go's,Elton_John
The_Go-Go's,Billy_Joel
The_Go-Go's,The_B-52's
The_Go-Go's,Billy_Idol
The_Guess_Who,Bachman–Turner_Overdrive
The_Guess_Who,John_Fogerty
The_Hives,Queens_of_the_Stone_Age
The_Hives,The_Offspring
The_Hives,Arctic_Monkeys
The_Hollies,The_Rolling_Stones
The_Hollies,The_Everly_Brothers
The_Hollies,Buddy_Holly
The_Hollies,The_Beatles
The_Hollies,Elton_John
The_Hollies,Dan_Fogelberg
The_Hollies,Bob_Dylan
The_Hollies,Creedence_Clearwater_Revival
The_Hollies,Bruce_Springsteen
The_J._Geils_Band,The_Byrds
The_J._Geils_Band,The_Rolling_Stones
The_J._Geils_Band,The_Allman_Brothers_Band
The_J._Geils_Band,Peter_Frampton
The_J._Geils_Band,Rod_Stewart
The_J._Geils_Band,U2
The_J._Geils_Band,Aerosmith
The_J._Geils_Band,James_Taylor
The_J._Geils_Band,Boston_(band)
The_J._Geils_Band,Dropkick_Murphys
The_J._Geils_Band,Extreme_(band)
The_J._Geils_Band,Bon_Jovi
The_J._Geils_Band,Kid_Rock
The_Jam,Chuck_Berry
The_Jam,Little_Richard
The_Jam,The_Clash
The_Jam,Sex_Pistols
The_Jam,The_Beatles
The_Jam,The_Kinks
The_Jesus_and_Mary_Chain,The_Velvet_Underground
The_Jesus_and_Mary_Chain,New_York_Dolls
The_Jesus_and_Mary_Chain,Pink_Floyd
The_Jesus_and_Mary_Chain,The_Monkees
The_Jesus_and_Mary_Chain,Ramones
The_Jesus_and_Mary_Chain,Sonic_Youth
The_Jesus_and_Mary_Chain,Bo_Diddley
The_Jesus_and_Mary_Chain,Blur_(band)
The_Jesus_and_Mary_Chain,Nine_Inch_Nails
The_Jesus_and_Mary_Chain,Sublime_(band)
The_Jesus_and_Mary_Chain,Echo_&_the_Bunnymen
The_Jesus_and_Mary_Chain,Death_Cab_for_Cutie
The_Jesus_and_Mary_Chain,Jimmy_Eat_World
The_Jesus_and_Mary_Chain,Pixies_(band)
The_Killers,Oasis_(band)
The_Killers,The_Strokes
The_Killers,Elvis_Presley
The_Killers,Green_Day
The_Killers,Morrissey
The_Killers,Coldplay
The_Killers,U2
The_Killers,Dire_Straits
